Account length,International plan,Voice mail plan,Number vmail messages,Total day minutes,Total day calls,Total eve minutes,Total eve calls,Total night minutes,Total night calls,Total intl minutes,Total intl calls,Customer service calls,Churn,Total minutes,Total calls,Avg call minutes,Prc day minutes,Prc eve minutes,Prc night minutes,Prc intl minutes,State_AK,State_AL,State_AR,State_AZ,State_CA,State_CO,State_CT,State_DC,State_DE,State_FL,State_GA,State_HI,State_IA,State_ID,State_IL,State_IN,State_KS,State_KY,State_LA,State_MA,State_MD,State_ME,State_MI,State_MN,State_MO,State_MS,State_MT,State_NC,State_ND,State_NE,State_NH,State_NJ,State_NM,State_NV,State_NY,State_OH,State_OK,State_OR,State_PA,State_RI,State_SC,State_SD,State_TN,State_TX,State_UT,State_VA,State_VT,State_WA,State_WI,State_WV,State_WY,Area code_408,Area code_415,Area code_510
105,0,0,0,101.4,48,159.1,119,259.2,53,12.2,2,1,0,531.9000000000001,222,2.3959459459459462,0.19063733784545966,0.29911637525850715,0.48730964467005067,0.022936642225982323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
113,0,1,23,149.0,104,235.8,67,201.8,76,9.5,5,4,0,596.1,252,2.3654761904761905,0.24995806072806576,0.39557121288374436,0.338533803053179,0.015936923335010903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
111,0,1,36,96.8,123,170.6,105,166.0,85,13.4,4,2,0,446.79999999999995,317,1.4094637223974762,0.21665174574753807,0.3818263205013429,0.3715308863025963,0.029991047448522833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
161,0,0,0,107.5,121,256.4,46,247.2,131,12.6,3,2,0,623.6999999999999,301,2.072093023255814,0.17235850569183905,0.4110950777617444,0.3963443963443964,0.020202020202020204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
70,0,0,0,232.8,95,303.4,111,255.6,104,12.9,7,0,1,804.7,317,2.538485804416404,0.2893003603827513,0.37703491984590526,0.3176339008326084,0.016030818938734932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
97,0,1,43,121.1,105,260.2,115,222.4,100,8.3,5,3,0,611.9999999999999,325,1.8830769230769226,0.19787581699346407,0.4251633986928105,0.3633986928104576,0.013562091503267978,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
130,0,0,0,124.3,70,270.7,99,239.5,83,3.5,6,0,0,638.0,258,2.4728682170542635,0.19482758620689655,0.42429467084639494,0.37539184952978055,0.0054858934169279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
92,0,0,0,157.7,101,298.6,100,216.9,99,13.8,3,1,0,687.0,303,2.267326732673267,0.22954876273653566,0.4346433770014556,0.31572052401746725,0.020087336244541485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
119,0,0,0,124.3,68,207.1,88,157.4,93,14.8,1,0,0,503.59999999999997,250,2.0143999999999997,0.24682287529785546,0.4112390786338364,0.31254964257347106,0.029388403494837175,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
115,0,0,0,286.4,125,205.7,74,191.4,141,6.9,6,1,1,690.4,346,1.9953757225433526,0.41483198146002315,0.29794322132097334,0.27723059096176134,0.00999420625724218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
127,0,1,25,173.0,91,245.8,64,300.0,99,4.8,3,0,0,723.5999999999999,257,2.81556420233463,0.2390823659480376,0.33969043670536214,0.4145936981757878,0.006633499170812604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
153,0,1,31,218.5,130,134.2,103,118.9,105,9.4,6,0,0,481.0,344,1.3982558139534884,0.45426195426195426,0.27900207900207896,0.2471933471933472,0.019542619542619544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
79,0,0,0,41.9,124,211.0,95,237.9,55,11.4,5,1,0,502.2,279,1.8,0.08343289526085225,0.42015133412982875,0.473715651135006,0.022700119474313024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35,0,0,0,260.8,87,258.1,78,131.3,123,5.8,2,1,0,656.0,290,2.2620689655172415,0.3975609756097561,0.39344512195121956,0.20015243902439026,0.008841463414634146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
68,0,0,0,226.7,94,168.4,129,188.7,117,10.2,1,0,0,594.0,341,1.7419354838709677,0.38164983164983163,0.28350168350168353,0.31767676767676767,0.01717171717171717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,0,0,0,179.3,147,208.9,89,248.2,98,13.5,6,1,1,649.9000000000001,340,1.9114705882352945,0.27588859824588396,0.3214340667795045,0.3819049084474534,0.020772426527158022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
71,0,1,23,175.7,82,258.9,136,268.4,154,14.1,7,1,0,717.1,379,1.8920844327176782,0.24501464230930134,0.36103751220192437,0.37428531585552915,0.019662529633245013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
124,0,0,0,157.4,107,167.8,112,188.8,102,8.8,3,3,0,522.8,324,1.61358024691358,0.3010711553175211,0.320964039785769,0.36113236419280803,0.01683244070390207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
23,0,0,0,113.1,74,168.8,95,262.9,126,6.9,2,1,1,551.6999999999999,297,1.8575757575757574,0.20500271886895052,0.3059633858981331,0.47652709806054017,0.012506797172376294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
225,0,0,0,182.7,142,246.5,63,218.0,103,8.8,2,1,0,656.0,310,2.1161290322580646,0.2785060975609756,0.3757621951219512,0.3323170731707317,0.013414634146341465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
181,1,0,0,161.3,83,124.4,83,262.0,98,14.1,3,0,1,561.8000000000001,267,2.104119850187266,0.2871128515485938,0.22143111427554288,0.46635813456746167,0.02509789960840156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
63,0,0,0,142.5,92,208.3,102,228.9,120,7.5,2,2,0,587.2,316,1.858227848101266,0.24267711171662124,0.35473433242506813,0.3898160762942779,0.012772479564032697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
54,1,0,0,190.5,108,259.7,108,141.5,111,9.7,2,2,1,601.4000000000001,329,1.8279635258358666,0.31676089125374124,0.43182573994013956,0.2352843365480545,0.016129032258064512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
80,1,1,15,159.3,110,170.6,120,141.2,82,11.9,5,1,0,482.99999999999994,317,1.5236593059936907,0.32981366459627337,0.3532091097308489,0.29233954451345756,0.024637681159420294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
118,1,1,39,153.8,106,123.3,111,117.8,103,9.2,6,1,0,404.1,326,1.2395705521472393,0.38059886166790396,0.30512249443207123,0.29151200197970795,0.02276664192031675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42,1,0,0,180.7,127,174.6,94,165.3,114,12.0,6,2,0,532.5999999999999,341,1.5618768328445745,0.33927900863687577,0.3278257604205783,0.3103642508449118,0.02253098009763425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
134,0,0,0,202.7,105,224.9,90,253.9,108,12.1,7,0,0,693.6,310,2.2374193548387096,0.29224336793540945,0.32425028835063435,0.36606113033448673,0.017445213379469433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
66,0,1,35,190.8,100,261.3,93,209.5,108,8.9,6,0,0,670.5,307,2.1840390879478826,0.2845637583892618,0.38970917225950785,0.3124533929903057,0.013273676360924684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
66,0,0,0,205.1,102,232.7,109,259.9,95,9.2,6,2,0,706.9,312,2.265705128205128,0.29014004809732635,0.3291837600792191,0.3676616211628236,0.013014570660630923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
127,0,1,28,235.6,124,236.8,113,241.2,127,7.7,2,1,0,721.3,366,1.9707650273224042,0.3266324691529184,0.32829613198391794,0.3343962290309164,0.010675169832247332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
146,0,0,0,189.3,77,155.9,128,186.0,83,7.4,3,0,0,538.6,291,1.8508591065292097,0.3514667656888229,0.28945414036390643,0.3453397697734868,0.013739324173783884,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93,0,1,42,166.9,101,273.2,84,171.0,106,11.5,1,1,0,622.6,292,2.132191780821918,0.26806938644394473,0.4388050112431737,0.27465467394796017,0.018470928364921296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
77,0,0,0,245.2,87,254.1,83,239.4,91,7.5,4,0,1,746.1999999999999,265,2.8158490566037733,0.32859823103725544,0.3405253283302064,0.3208255159474672,0.010050924685071027,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
111,0,0,0,132.6,125,221.1,67,127.9,101,12.7,2,4,1,494.3,295,1.6755932203389832,0.26825814282824195,0.44729921100546227,0.25874974711713533,0.025692899049160427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
115,0,1,14,192.3,86,88.7,90,229.4,120,10.5,3,2,0,520.9,299,1.7421404682274246,0.36916874640046077,0.17028220387790363,0.4403916298713765,0.020157419850259168,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
115,1,0,0,122.0,110,220.2,100,179.7,124,10.8,2,2,1,532.6999999999999,336,1.5854166666666665,0.22902196358175336,0.4133658719729679,0.3373380889806646,0.020274075464614235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
114,0,0,0,193.0,101,250.0,81,133.3,79,9.6,2,2,0,585.9,263,2.227756653992395,0.3294077487625875,0.4266939750810719,0.22751322751322753,0.01638504864311316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
106,0,0,0,158.6,112,220.0,114,252.9,106,9.1,3,0,0,640.6,335,1.9122388059701494,0.2475803933812051,0.34342803621604745,0.3947861379956291,0.014205432407118326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
59,0,0,0,153.6,92,205.5,88,114.5,89,12.5,10,1,0,486.1,279,1.7422939068100358,0.3159843653569224,0.4227525200576013,0.23554824110265377,0.025714873482822462,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87,1,1,40,221.6,79,157.1,74,222.4,124,11.5,3,1,0,612.6,280,2.1878571428571427,0.3617368592882794,0.2564479268690826,0.3630427685275873,0.018772445315050602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21,0,0,0,244.7,81,168.0,117,281.5,87,6.6,1,1,0,700.8000000000001,286,2.4503496503496507,0.3491723744292237,0.23972602739726026,0.40168378995433784,0.00941780821917808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
142,0,1,24,239.8,103,285.9,65,256.7,106,9.5,4,0,0,791.9000000000001,278,2.848561151079137,0.30281601212274273,0.3610304331354968,0.324157090541735,0.011996464200025255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
149,0,0,0,242.5,83,245.4,97,219.6,80,10.0,3,3,1,717.5,263,2.7281368821292777,0.33797909407665505,0.34202090592334494,0.30606271777003485,0.013937282229965157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
54,0,1,39,117.6,82,159.2,60,236.4,113,11.3,10,2,0,524.4999999999999,265,1.9792452830188676,0.22421353670162064,0.3035271687321259,0.45071496663489047,0.02154432793136321,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88,0,0,0,218.2,76,169.3,60,141.1,99,8.0,1,1,0,536.6,236,2.2737288135593223,0.4066343645173313,0.3155050316809542,0.2629519194931047,0.014908684308609765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85,0,1,29,144.6,97,140.0,102,165.4,148,10.9,3,1,0,460.9,350,1.3168571428571427,0.3137339986981992,0.3037535257105663,0.3588630939466262,0.023649381644608378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51,1,0,0,153.6,108,232.9,85,214.2,92,14.1,4,0,1,614.8000000000001,289,2.1273356401384085,0.24983734547820427,0.3788223812621991,0.348405985686402,0.02293428757319453,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
45,0,1,29,135.8,104,222.5,101,235.6,92,7.9,6,2,0,601.8,303,1.986138613861386,0.22565636424061153,0.369724160850781,0.39149219009637753,0.013127284812229979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
146,0,1,31,202.5,91,241.4,108,169.6,77,7.8,2,1,0,621.3,278,2.234892086330935,0.3259295026557219,0.38854015773378403,0.27297601802671817,0.012554321583775955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
63,0,1,34,152.2,119,227.1,91,195.7,103,12.3,5,1,0,587.3,318,1.8468553459119494,0.25915205176230205,0.3866848288779159,0.3332198195130257,0.020943299846756344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
72,0,0,0,138.9,111,211.6,102,179.5,91,10.8,3,1,0,540.8,307,1.7615635179153093,0.2568417159763314,0.39127218934911245,0.33191568047337283,0.019970414201183433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130,0,0,0,127.0,102,206.9,107,231.7,99,6.1,6,0,0,571.6999999999999,314,1.820700636942675,0.22214448137134862,0.3619030960293861,0.405282490816862,0.01066993178240336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
97,0,0,0,168.6,87,259.2,105,279.8,123,7.3,4,1,0,714.8999999999999,319,2.2410658307210025,0.2358371800251784,0.3625681913554344,0.39138341026717033,0.010211218352217095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
54,0,0,0,286.6,73,223.2,108,203.7,107,11.5,5,1,1,725.0,293,2.474402730375427,0.39531034482758626,0.3078620689655172,0.2809655172413793,0.015862068965517243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
160,0,1,29,164.6,121,262.8,108,123.8,131,15.2,4,1,0,566.4,364,1.556043956043956,0.2906073446327684,0.46398305084745767,0.2185734463276836,0.026836158192090395,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
79,0,0,0,144.0,90,135.8,91,212.4,129,13.0,4,1,0,505.20000000000005,314,1.6089171974522294,0.28503562945368166,0.2688044338875693,0.4204275534441805,0.025732383214568486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
92,0,1,47,141.6,95,207.9,130,203.6,95,10.2,11,0,0,563.3000000000001,331,1.7018126888217524,0.25137582105450024,0.3690750932007811,0.3614415054145215,0.01810758033019705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
59,0,0,0,204.3,65,247.3,123,214.7,94,12.0,4,1,0,678.3,286,2.3716783216783215,0.3011941618752765,0.3645879404393337,0.3165266106442577,0.017691287041132243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
132,0,0,0,163.2,80,167.6,90,87.5,90,6.2,10,1,0,424.49999999999994,270,1.572222222222222,0.384452296819788,0.3948174322732627,0.20612485276796233,0.014605418138987046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93,0,0,0,176.1,103,199.7,130,263.9,96,8.5,6,2,0,648.1999999999999,335,1.934925373134328,0.2716754088244369,0.3080839247145943,0.40712742980561556,0.013113236655353288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
147,0,1,36,254.2,78,228.1,105,98.0,125,13.8,7,5,0,594.0999999999999,315,1.8860317460317457,0.4278740952701566,0.38394209729001855,0.16495539471469453,0.023228412725130453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
101,0,0,0,174.9,105,262.0,75,210.0,93,8.5,5,1,0,655.4,278,2.3575539568345323,0.2668599328654257,0.3997558742752518,0.32041501373207204,0.012969179127250534,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
125,1,0,0,187.3,118,160.7,111,263.8,112,9.6,2,0,1,621.4,343,1.811661807580175,0.30141615706469266,0.2586095912455745,0.4245252655294497,0.01544898616028323,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
63,0,0,0,211.8,84,230.9,137,217.1,99,10.7,9,3,0,670.5000000000001,329,2.0379939209726445,0.3158836689038031,0.3443698732289336,0.32378821774794925,0.015958240119313943,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
107,0,0,0,241.9,102,126.9,117,185.6,92,11.7,6,0,0,566.1,317,1.7858044164037856,0.4273096626037802,0.22416534181240064,0.3278572690337396,0.02066772655007949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
117,0,0,0,161.6,104,196.3,119,294.8,111,13.8,2,1,0,666.5,336,1.9836309523809523,0.24246061515378844,0.29452363090772693,0.4423105776444111,0.020705176294073518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
124,0,0,0,194.0,103,241.0,116,227.5,153,11.9,5,0,0,674.4,377,1.7888594164456233,0.2876631079478055,0.3573546856465006,0.3373368920521946,0.01764531435349941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
115,0,0,0,109.7,148,223.8,87,240.3,96,15.4,8,3,0,589.1999999999999,339,1.7380530973451325,0.18618465716225394,0.37983706720977606,0.40784114052953163,0.026137135098438565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
156,1,0,0,277.0,119,238.3,106,94.4,96,8.3,3,1,0,617.9999999999999,324,1.907407407407407,0.44822006472491915,0.38559870550161823,0.15275080906148872,0.013430420711974114,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
