Account length,International plan,Voice mail plan,Number vmail messages,Total day minutes,Total day calls,Total eve minutes,Total eve calls,Total night minutes,Total night calls,Total intl minutes,Total intl calls,Customer service calls,Total minutes,Total calls,Avg call minutes,Prc day minutes,Prc eve minutes,Prc night minutes,Prc intl minutes,State_AK,State_AL,State_AR,State_AZ,State_CA,State_CO,State_CT,State_DC,State_DE,State_FL,State_GA,State_HI,State_IA,State_ID,State_IL,State_IN,State_KS,State_KY,State_LA,State_MA,State_MD,State_ME,State_MI,State_MN,State_MO,State_MS,State_MT,State_NC,State_ND,State_NE,State_NH,State_NJ,State_NM,State_NV,State_NY,State_OH,State_OK,State_OR,State_PA,State_RI,State_SC,State_SD,State_TN,State_TX,State_UT,State_VA,State_VT,State_WA,State_WI,State_WV,State_WY,Area code_408,Area code_415,Area code_510,Churn
136,0,0,0,252.85489094212102,117,260.0883649477317,117,158.5562280660367,109,12.285221669428958,2,0,683.7847056253183,347,1.9718924511158922,0.36976946750331613,0.3804475387798818,0.23180869352500819,0.017974300191793923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101,0,0,0,151.2141552828863,131,168.9707041509713,125,224.2222904710458,100,10.610105754671633,7,7,555.017255659575,364,1.523459459496191,0.27247374331787166,0.30451905208648977,0.4038989595573224,0.019108245038316162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63,0,0,0,296.0084882751312,97,247.11762095743393,110,246.9389921834208,87,11.853296006793363,4,2,801.9183974227793,299,2.675554105558491,0.3690757182078993,0.30824093575974815,0.3079032950319388,0.014780051000413632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
150,0,0,0,241.56082799391308,84,245.64546541068182,97,219.41323283969862,79,9.823905248858704,3,3,716.4434314931523,264,2.7136519286885026,0.3371448186870713,0.34289066932962836,0.30625851692212697,0.013705995061173318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
95,0,0,14,180.74313370138984,109,197.72830015498928,96,207.93422355217393,74,11.10091129187456,3,0,597.5065687004276,283,2.1088933988069427,0.30213388440470346,0.33070886810445904,0.3484649211755988,0.018692326315238775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,0,0,33,141.7670262836295,112,209.24751967620222,94,140.67769917589757,112,10.551313112598825,4,4,502.24355824832816,324,1.5474466906409678,0.28125347163278575,0.41707241733449874,0.2805827054577667,0.021091405574948888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
93,0,0,0,88.19604910302503,75,136.77952715019305,75,241.14706741426076,75,10.233288601599856,3,4,476.35593226907866,229,2.090611727433697,0.18569737596450286,0.28635319574673473,0.5063927105354482,0.021556717753314296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
93,0,0,0,242.73882488130496,69,266.9876078942575,95,238.95251361478273,89,8.03698366226073,3,0,756.7159300526059,257,2.944626677647227,0.320911221641786,0.3526166202106746,0.3158608997723184,0.0106112583752211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
140,0,0,43,188.5854403593785,99,121.46047065141063,65,214.15292404493715,103,6.876607640502792,2,2,531.0754426962292,270,1.9603363765955202,0.3550796671674663,0.22857595992715318,0.4033541794941939,0.01299019341118653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
141,0,0,0,220.93857641164712,107,186.58394964378462,111,152.44453988118485,131,10.140564234826373,2,0,570.1076301714429,353,1.6143704412183042,0.38781699027413186,0.3273016259026075,0.2670990053546871,0.017782378468573595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
118,0,0,0,242.46899285759181,131,259.1011283204555,132,240.1870276405254,106,9.082430898686512,5,1,750.8395797172591,374,2.004783780886954,0.3228029927529863,0.3452002831352415,0.3199034181602096,0.012093305951562732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
185,0,0,0,128.98013197213854,95,218.00198797825027,107,171.71192115256378,95,12.684106249404605,4,4,531.3781473523571,303,1.7532713399216964,0.24282766263329286,0.4101959379560188,0.32313456553493186,0.023841833875756526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
89,0,0,4,132.04447069179432,100,172.31963351515924,128,184.6839739482616,84,8.68645766592512,2,4,497.73453582114024,314,1.5825030260408168,0.2652986536610563,0.34618388814888335,0.3710569484542398,0.01746050973582064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105,0,0,22,132.40322442925464,122,168.28558105216436,107,278.7891097275824,119,8.874386533583374,3,2,588.3523017425847,353,1.6666195663916812,0.22493252477738285,0.2860968729651528,0.47388758540462167,0.015083016852842813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
159,0,0,18,167.8,82,207.87467186962058,94,140.61487525194454,121,12.69321272307327,4,4,528.9827598446384,303,1.7497345998470908,0.3173901828021715,0.39306396267597005,0.26544805118702836,0.024097803334830144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
117,0,0,0,234.05325634083647,93,256.73280030316107,71,223.94582566650698,88,11.456333946679443,3,3,726.1882162571839,256,2.8388487629940298,0.3223327269357366,0.3534700781715919,0.30842392286432435,0.015773272028347225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
78,0,0,0,226.351157214555,77,324.9450246165435,111,207.00987549706187,102,8.774726377580237,9,1,767.0807837057406,300,2.555226587201271,0.29502266320200327,0.42365204803980194,0.26988718846167015,0.011438100296524596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,0,0,0,124.12680395626958,92,164.1246351225417,89,242.08139413056298,122,8.399645338052665,2,2,538.7324785474269,305,1.7649763240655414,0.23120448243593983,0.3046082679446152,0.44849870345474935,0.015688546164695717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
151,0,0,0,143.65049335998808,76,208.806388746438,132,183.38423776766535,109,13.578441053213037,8,0,549.4195609273045,326,1.6803554778163214,0.26145924468742554,0.3800489023586265,0.33377747734994867,0.024714375603999326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
179,0,0,0,240.26517222250197,69,291.94941006474875,121,190.3194903380426,91,12.866383521134793,4,1,735.400456146428,286,2.5690615166017663,0.326623707854932,0.3968870019419521,0.2589455462787715,0.01754374392434442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71,0,0,26,195.51880722088686,113,175.12635391628498,95,203.7272952971406,83,13.011012256941815,8,1,587.3834686912543,300,1.9549564708128344,0.33293178605868834,0.297945162325034,0.3469311292502699,0.022191922366007713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
121,0,0,0,262.89537554658926,100,180.22575755439124,131,280.8241778334823,71,10.057992246544822,4,1,734.0033031810076,309,2.374978628454338,0.3582032672080257,0.2456062913190439,0.38249261080085406,0.01369783067207632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
82,0,0,0,268.51826630368953,111,187.51290035624783,119,262.90237319352593,81,6.930547099547515,5,1,725.8640869530109,317,2.2843245953356255,0.369930585179944,0.25831881795599054,0.3622068614160904,0.00954373544797505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74,0,0,0,314.4617791547083,97,184.34083292468665,89,277.8848718757734,105,7.524515157850415,3,2,784.2119991130187,296,2.645536952863322,0.40113210612129996,0.23459712117009204,0.3547412402242766,0.009529532484331422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100,0,1,37,217.4680407788619,111,227.73970311247152,105,207.69127245286217,100,10.518161497353503,4,1,663.417177841549,322,2.0629814029264737,0.3280287936746266,0.3432218148420446,0.31282721564769705,0.015922175835631807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
45,0,0,0,67.59437945631063,111,184.29846712444836,114,172.90851918244857,105,9.508219519732702,5,0,434.30958528294025,337,1.291064084340205,0.1539188383901245,0.4259363435910821,0.3976446329046521,0.022500185114141414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
80,0,0,0,159.38215139454095,80,191.2015559737136,91,233.69341710097348,94,8.89081388727401,9,4,593.1679383565021,275,2.1519377347293456,0.2686857354090323,0.32236003130415236,0.3939621161538251,0.014992117132990226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
124,0,1,29,200.92600647994826,98,247.3655533844423,117,153.09980585198832,130,13.631598693992906,4,1,615.0229644103719,351,1.7519097680454243,0.3266929360048767,0.40222007567269047,0.24891265776094348,0.022174330561489354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
91,1,1,26,143.2610268489931,91,277.5313522209447,88,204.0401534068839,119,13.000476308128885,4,3,637.8330087849506,303,2.1014998977746604,0.2242875548933946,0.4351490301711298,0.3201540185247357,0.02040939641073993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130,0,0,0,253.47034411062577,103,255.00691471906865,103,169.6646588180494,104,11.894314707423609,3,1,690.0362323551675,314,2.2010944661784295,0.36734140149948574,0.36953633067563674,0.24588740636655132,0.01723486145832613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71,0,0,0,183.8552465570833,74,133.15631748130255,100,183.59791864862297,76,10.425166249507962,6,4,511.03464893651676,258,1.9773348950387748,0.36056403988035246,0.25990353603422967,0.3591466359703981,0.020385788115019874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67,0,0,0,276.3060705912045,121,160.731219108461,111,258.17846421330466,73,8.718500491093032,9,0,703.9342544040633,316,2.2228803514791275,0.3926485824407631,0.2281694517461098,0.3667747632207376,0.012407202592389487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
148,0,0,0,260.6138609788206,102,253.90071818998763,91,174.3893421309361,103,9.546107445443294,3,0,698.4500287451876,301,2.3198604689000253,0.3730632248029793,0.3635251854997132,0.24977000744095867,0.013641582256348773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
87,0,0,0,321.87035576396784,82,218.8053027073233,102,261.17860441980406,124,12.445240294653605,6,2,814.2995031857488,316,2.5739693238215686,0.3951837895816287,0.26879500805511475,0.32073861736948245,0.015282584993774174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
77,0,0,0,272.2064944366302,98,235.0222969689259,92,238.29653152576236,103,8.070129172527372,2,0,753.5954521038459,297,2.5372342096610483,0.36122926077370765,0.3119029896018772,0.31616591360882157,0.010701836015593456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
107,0,0,0,254.05292652718015,50,219.71759498634052,103,231.3191556858446,75,8.254593834023142,1,3,713.3442710333883,231,3.0926190677940686,0.3561650253588216,0.3079702970423245,0.32429579761239474,0.01156887998645926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,0,0,0,263.6000628374446,113,195.23776177365022,129,232.62109047415169,88,13.208524162083162,3,1,704.6674392473298,334,2.1120203985508335,0.3742109722477542,0.27682818472017234,0.33013464168965617,0.018826201342417283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
116,0,1,31,231.350015321721,91,220.83472149092165,119,188.81207304334987,90,10.346599668520028,5,1,651.3434095245126,306,2.1266683484881397,0.35495169845059527,0.33904496720345545,0.2900216753414645,0.01598165900448473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74,0,0,0,313.4082054162262,102,170.4810254764422,85,284.1018303065872,99,5.900301610718287,3,1,773.8913628099739,290,2.6666667031352627,0.40493305040957306,0.2203550162794672,0.36707376938585073,0.0076381639251090275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
161,0,0,0,313.42588775595016,114,233.20043706062228,124,241.13630687524386,99,8.200062437231754,5,1,795.962694129048,344,2.309045259849137,0.39366062444868194,0.2930557261596556,0.30297382892682423,0.01030982046483818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95,0,0,0,229.5896337611285,86,277.23092506832495,101,196.6141707011449,109,13.524642180632416,2,2,716.9593717112307,299,2.3935166731894846,0.3202316741878256,0.38667813328257933,0.2742272926291903,0.018862899900404892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
72,1,0,0,129.8774305809083,107,209.801583162847,101,205.80135981629587,139,14.17184899702041,4,1,559.6522225570716,351,1.5912340281976811,0.23187053446027212,0.3748549300798429,0.36794890730198887,0.025325628157896084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,0,0,0,291.9462928290232,96,267.9591510751494,77,182.64690032640542,80,10.749470404146173,8,2,753.3018146347243,262,2.8958884803039706,0.3875478888405698,0.355681996413951,0.24250210405946032,0.014268010686018774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109,0,0,0,259.6648318095688,64,300.5489113196588,117,205.6576758323072,86,9.338874617906201,7,1,775.210293579441,276,2.808850694351903,0.33491838041463134,0.3876637806769094,0.2653722779817993,0.012045560926659931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
118,0,0,0,259.0133730583842,101,257.1545556948012,67,228.5937672705232,88,10.074161482662205,2,1,754.8358575063709,259,2.907972476477811,0.3431014689109353,0.34072080729589005,0.30282752706834615,0.013350196724828416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
170,0,0,0,190.0779693589627,106,252.8779633533752,105,248.47363972977172,123,12.298870531515394,1,0,703.7284429736251,336,2.0903527124712777,0.2699001095576682,0.3599521715537959,0.3527168307632272,0.017430888125308713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
107,0,0,0,175.74708891603862,122,106.21167565662043,58,210.60596311140975,85,10.370591613024743,1,4,502.9353192970935,268,1.8754284429152868,0.3494190947932574,0.21128829401249163,0.41867565359792364,0.020616957596327368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54,0,0,0,272.62602696679147,80,242.50558190363586,76,192.4028223760424,109,9.760269667914459,2,1,717.2947009143841,268,2.6665954154216784,0.38033401101624004,0.33792809710257904,0.268105490690809,0.013632401190371986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
117,0,0,0,165.95317006503117,76,176.46316509181483,91,175.08840377964444,76,11.010634013006232,2,4,528.5153729494966,246,2.1427441652324544,0.313751129900939,0.3345225861418171,0.33098847127193187,0.020737812685311992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
124,0,0,28,261.073382649875,81,163.6223871290609,112,271.365222094009,116,16.90037750894386,6,0,712.9613693818889,315,2.2574721231963757,0.36619653776647226,0.22949590635300085,0.380606950620015,0.023700605260511876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
122,0,0,0,290.422623153491,65,189.91801030569536,68,147.12218206800378,100,12.067789762951751,4,1,639.5306052901419,239,2.66492265342771,0.4541145467313709,0.29696316807495915,0.23007333128735574,0.01884895390631422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,1,0,28,216.86957627051325,93,241.6830596632089,130,193.39985220391762,137,12.93064542361033,2,0,664.8831335612501,363,1.8281768832607916,0.3263791944441208,0.36326549056498064,0.2908830945405173,0.019472220450381283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
127,0,0,0,251.14659081466579,97,259.23429981586565,88,169.9054033072905,106,11.408372075728735,3,2,691.6946660135508,296,2.3298116383541334,0.3630856264382249,0.37478917607744405,0.24562829116841975,0.01649690631591128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
177,0,0,17,200.28585151257658,110,174.449172120785,78,197.69247200403447,118,12.623438408875824,3,0,585.0509340462718,310,1.883978724390937,0.342372867671981,0.2979394470318632,0.3380325480713237,0.021655137224832186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
126,0,0,0,242.25230098823823,101,226.1888240247175,79,251.93308979717006,95,13.888604812618482,4,1,734.2628196227442,282,2.5952584662389433,0.32992465195673487,0.3080461751061408,0.34311365463781124,0.018915518299313205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
82,0,0,0,167.29813191302568,78,131.21369127778115,78,187.93172135842607,97,9.422239296360026,1,5,495.86578384559283,255,1.9423521764125413,0.33738134264933745,0.26463560606349346,0.37898207331496075,0.019000977972208514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86,0,0,0,264.83865981979415,133,207.00019065592068,102,276.2358711675345,103,9.0659845441362,6,2,757.1407061873856,345,2.194610742572132,0.3497852161037491,0.2734042758449915,0.3648373836888159,0.011973124362443494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
62,0,0,0,180.57229919972684,143,210.75651822000955,89,250.90039013819572,100,13.551930579580688,5,1,655.7811381375129,339,1.9343482285017704,0.2753848011268938,0.32138533270467246,0.38255846802199606,0.02067139814643756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95,0,0,0,274.08174897907526,107,239.4159778444332,87,256.99905371929725,101,10.61313900232497,3,1,781.1099195451305,300,2.6051025352448614,0.35088150223914144,0.30636714278182064,0.3291529860011039,0.013598368977934119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
218,0,0,0,171.28602988114193,101,161.23730546991837,103,212.78142499448612,98,5.6884255998042015,2,1,550.9931859453505,305,1.8041056808647573,0.310924041777293,0.2925896570599502,0.38620573786603646,0.010280563296720316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
112,0,0,0,128.90554911371675,100,226.55089022478526,68,179.00735251626392,133,9.188254336359043,3,2,543.652046191125,306,1.7762905396917412,0.23710592676988976,0.4167669763390781,0.3292248529979467,0.016902243893085363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
106,1,0,23,150.09829132690837,93,111.45522222295143,110,168.01867479680132,96,13.921017163374538,4,0,443.49320551003564,304,1.457505723716859,0.33817752487548064,0.2515596596714585,0.37890946780749296,0.031353347645567874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,0,0,0,97.52344581793155,110,298.5060067425731,97,163.06680123438474,68,13.658049410463263,7,2,572.7543032053527,282,2.0295149758842017,0.17023330224721314,0.520575455758283,0.2853187744638605,0.023872467530643173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
